rok;miesiac;dzien;zmienna;kaliski miasto Kalisz (WP);kamiennogórski miasto Kamienna Góra (DŒ);kamieñski miasto Kamieñ Pomorski (ZP);kartuski miasto Kartuzy (PM);kazimierski miasto Kazimierza Wielka (ŒK);kêdzierzyñsko-kozielski miasto Kêdzierzyn-KoŸle (OP);kêpiñski miasto Kêpno (WP);kêtrzyñski miasto Kêtrzyn (WM);kielecki miasto Kielce (ŒK);kluczborski miasto Kluczbork (OP);k³obucki miasto K³obuck (ŒL);k³odzki miasto K³odzko (DŒ);kolbuszowski miasto Kolbuszowa (PK);kolneñski miasto Kolno (PL);kolski miasto Ko³o (WP);ko³obrzeski miasto Ko³obrzeg (ZP);konecki miasto Koñskie (ŒK);koniñski miasto Konin (WP);koszaliñski miasto Koszalin (ZP);koœciañski miasto Koœcian (WP);koœcierski miasto Koœcierzyna (PM);kozienicki miasto Kozienice (MZ);krakowski miasto Kraków (MP);krapkowicki miasto Krapkowice (OP);krasnostawski miasto Krasnystaw (LB);kraœnicki miasto Kraœnik (LB);kroœnieñski miasto Krosno (PK);kroœnieñski miasto Krosno Odrzañskie (LS);krotoszyñski miasto Krotoszyn (WP);kutnowski miasto Kutno (£D);kwidzyñski miasto Kwidzyn (PM)
2007;11;18;Zamówienia pó³produktów w kg;4981.1290456033275;50.003171541462834;6188.249161350945;7819.09871769903;7143.1650791674565;7778.690741155674;5269.79075935849;5972.180183902671;2378.1745989297797;3264.5406848422176;532.7200683735178;8118.92998753357;8034.28395565294;1287.2070266042467;1891.0231951566182;6460.220358476188;4022.3563828486785;8098.461214837658;9071.230978716198;8842.910512203405;4367.478141428658;8005.674366846048;3470.9918196337785;3732.578891881845;6415.710801586687;1243.7636209636826;3768.0361016993834;9978.288169218473;806.7695969446697;3035.805844271273;9332.571678408047
2007;8;14;Koszty w z³;6695.259526910958;3768.2543485767383;182.6871948732145;4438.894194324361;2137.972823616815;9173.168636784394;764.8849727927842;6013.898504471828;3350.7422640872473;3953.513104992138;5193.10666281656;3023.752255664063;5823.734637681898;3758.89801346877;5376.68322323544;8024.812217465127;5515.354147542848;1602.8519250582428;6797.740668178807;1770.7095673459282;7534.6854882913385;5948.954451650576;2428.270633638173;1581.3629400206653;3943.476035598875;2369.097026669694;6374.192939818538;2144.7531663373074;4853.988273782954;8694.83650307673;6603.404626078659
2006;9;18;Produkcja w szt.;9102.87863017627;3550.34729522278;3204.821685671997;5414.211527611512;474.65799049629334;1183.6109209548629;4888.262558976594;3996.950070718018;2973.226351682139;9584.138725834076;5267.963271006829;157.73690805271025;189.36884818620103;8033.530540152374;5267.949737030867;9497.25774089255;7815.094184362352;6260.725751340084;9750.150860527885;8750.921213939162;795.0093032487126;9725.331305307362;9456.922235619228;9487.185359641477;1238.656364068259;2873.598688730855;67.22632582787269;9701.780606576302;8903.203466543371;2383.9604350059785;3422.9262717209076
2008;5;5;Zamówienia pó³produktów w kg;8142.29448516877;4411.317752777314;7387.214389967434;7590.365422000702;8283.439891240021;5175.84503634986;1883.8904954021762;6194.116422012806;6523.082505979938;4323.752299430961;1347.5142554283593;8856.25293621096;7069.7996301018375;1625.0527420244443;4406.646267966222;1076.1341844750084;2091.6398087363764;7881.604869953868;9066.995715483603;7184.726912727145;6690.314375246264;5525.600011128562;7060.522878554567;5076.648246056331;9170.390475910946;393.2566058185627;111.39693941005002;9365.489234034918;9351.591818756533;8381.29612230282;8821.022908731864
2007;3;20;Koszty w z³;865.276226343874;5539.152066346061;5483.485908499627;4855.256374437105;5939.871359011937;5081.034913167247;8621.514412430113;2838.9020262039435;6371.5694534931845;9181.327322605497;7277.241172304897;79.7570256615543;3012.0756963583462;2596.6974448454325;3749.79998293274;2667.900727150362;9933.274833096413;5203.11725239063;3965.6771900634226;5365.169394883804;8060.926508130974;7667.894707032599;322.0063586628108;859.843873171947;5790.868439376122;5504.744036219678;5319.895548157989;4460.188374120803;4146.624593118157;5977.5255661589945;6910.945066805319
2010;11;18;Koszty w z³;3803.396274804489;7916.765727334691;1901.8867938668081;8470.955090213454;7461.573366032073;1374.5669620217816;1597.6557450979712;1027.660388968088;8112.761261056223;2603.5832555381435;5194.974932094958;559.2015317513599;7663.0619380274575;2604.730945396213;3733.8319854770575;7363.045997784894;3936.3744646601863;633.1061240338609;4686.092411098675;2201.747728711042;2941.2567080330887;4758.87757385253;1110.6592841372187;4180.643246250174;7308.56555048427;7552.281685736586;6539.501605124405;1387.1327452637527;4348.665636746338;7922.076836003264;8833.380176300792
2009;4;9;Produkcja w szt.;5541.190462525248;5763.198317000912;3573.496390105102;4024.7938630332137;8423.901925320117;6481.60349481168;8276.633970680969;8303.884566412607;6409.443643904834;5487.808492985034;8031.189886887199;6451.440367856704;4099.888033168828;2506.4008597244656;2262.5996869337805;8969.75241505767;2437.1134599548204;2591.5275294299377;7012.685975570329;9713.887216950485;9286.675040419137;9017.334340271935;9835.474966333655;123.07323619949906;7957.781619144673;5890.171289390758;3198.1232558399065;9559.50345390957;1987.3192891879066;4447.711410953992;3508.833131225687
2008;2;26;Sprzeda¿ w z³;6370.206349445587;8671.2052124258;3217.1174897390365;8515.765617945244;9068.785559613583;8704.836467218141;2433.2796548594724;380.9956194210107;9383.958215191797;1335.6032186661193;3152.987880394451;5533.927662001112;1852.3763163337348;2145.3654904252508;4460.771686235089;7532.463642951565;4200.683575130877;2399.8877703317066;369.44508923819063;2852.8420903095484;1033.2543173911902;1246.882397571084;6983.322959732949;5242.094197766965;2504.1098726266496;749.8717699794089;7114.644818756192;2857.032234824224;9095.146085834514;4237.90889603566;1663.8064379894279
2007;1;6;Sprzeda¿ w z³;7698.3342284765795;6820.213249652113;7467.0066535151;7083.047404026465;9240.418910101069;7695.292402230014;321.82230871775965;5196.5633335024895;2794.161037856334;4666.4419123844855;1212.8977163938891;3192.5060604028454;4336.657299161078;2566.8238660716424;6656.480114571912;8707.025774725586;1860.5415922668878;7539.923602561604;4926.603231090799;7218.744691060027;4232.05679067104;5672.889209801138;780.397632993558;6871.487406402672;638.6571759879179;2734.9231535128706;5144.420581559428;4424.185583288215;3961.4117356685065;3504.914864858519;133.4124913162249
2007;7;5;Sprzeda¿ w z³;9443.797272560922;8355.544525586452;1319.5066016839662;126.22456778192404;2613.59400531475;7785.800583339426;1398.7244050072468;8347.697517390614;5862.95256865749;2791.9565257067425;4757.625577094953;802.4039655598735;4742.2808458416375;8179.43933581281;7950.352304354743;9895.075197872095;833.1482919989108;1934.6503730478914;9184.67122185271;2262.2239657607033;2458.3443141876282;6909.072798921653;841.8253044069302;3553.314043334358;872.2576412663941;7551.033864531177;3997.2410548017247;5494.233182686824;8793.448094327423;8588.503162359124;2453.387463676592
2006;11;20;Koszty w z³;3316.188806008509;5726.703982187606;5412.039961915805;4057.9672102168374;140.86312586318095;3330.908603770353;4628.399927679987;5621.482812501996;2285.1351043932887;3684.7142588916304;8776.670758422842;499.63910039015457;1382.453927536117;9711.27430398397;7370.033012330158;8395.682888716567;6860.691999112659;282.3142849599192;2767.4489004847824;2767.7231473021347;8195.285608944836;1709.4112966630005;6309.5969761684755;9967.03391904488;361.99838373990656;6235.93915252955;1228.8004767887883;1076.6391915899333;5538.9331875914295;4771.196666766068;973.3973377405558
2007;5;28;Koszty w z³;510.5318649437296;3217.1206401083173;1224.9591742158384;2760.822049958718;4515.169267009569;8130.352627976189;8845.381631920403;8354.350804678641;8235.55335244736;4302.61137405215;9213.020791497078;2916.511921819228;5978.9595957179445;8616.35896833439;4243.889734424679;7403.066941132883;2652.220492861933;440.3964880180178;2085.0419877629356;2846.734463995685;5576.842945418138;3294.055698846623;1560.671422850719;3589.4752888195603;7903.752749787222;9516.124134810609;4229.3441282538715;4180.672636081971;1639.4454836367368;9331.627260307409;6736.992914971815
2009;5;7;Koszty w z³;9609.223695943525;359.8836980618969;6925.494779540391;8854.82836521374;2226.354107058802;9828.424929418394;5943.709839893183;7169.1354511285645;5732.5796734557025;108.36616125821097;6909.344679797298;9819.624005592468;7698.905982638671;5178.196099839908;8214.635951285534;4862.484749593161;5887.482021033043;9877.582180497662;7100.710562249483;2550.090094987889;631.2419088136801;3527.848761013652;5110.200682174192;8422.646649379476;963.3264449096923;6717.903830918788;9451.656160810255;1342.7903803393526;3686.0461105481777;1961.4784971979682;1423.5210031772128
2006;5;15;Produkcja w szt.;5688.588746834978;7039.7951203036955;1452.4726338063565;8949.565375018656;3517.561735612875;6105.7423390934655;1137.8626817567495;1151.6962326010162;6677.873391010714;7506.694750082134;443.554214953219;7793.207731173646;7555.146444219331;968.3032481226251;5909.639082257574;5562.824892396302;1068.9107111694407;7026.714230120836;8713.527949348538;9739.459696206115;9342.599372575865;1945.0351923421606;1428.8985530287823;6165.92993432752;6038.8919450505455;777.2810999428792;7813.7908027333215;5897.286442861811;8525.991575536362;9872.826166038116;1552.2260678407795
2009;11;5;Sprzeda¿ w z³;3089.8851074074096;8762.21348309103;9767.578174370212;6713.294476835003;5185.393381838312;7583.95086224482;9048.13689727618;9485.668842136793;7062.847729181383;9510.64757294887;6166.476615806615;8055.784394158486;6600.015099518392;4872.142675299844;5829.381154929712;7659.548431203853;3673.1496155159616;2837.952480886149;1947.445978443636;5499.3631819452;8770.028711192792;2033.1480754725694;826.0222475596457;1486.1992932809032;2490.4500973184054;6237.023039249631;9987.428162281889;6304.600308260767;658.6143206576245;5760.55695242898;986.5445957899344
2007;8;24;Sprzeda¿ w z³;8832.361459737103;9915.0147153858;6446.3985557360675;9356.920414048476;5864.858603165383;5184.5226245096255;2532.942278681847;6407.2868595420305;7352.197787732939;9332.99324787954;1925.583533430706;4076.360151928379;7925.767513551859;9184.113052166475;3977.104132531042;4895.251930693423;7529.441287418887;9316.141529612016;1925.489117708369;129.17238149133036;2615.5090823098417;3591.800953177503;9427.366884888868;5771.760659244089;411.6390944709014;987.3029668329825;4286.779911178549;4092.976707631205;3425.924619695646;5917.347130995444;3953.5648585101503
2008;10;23;Sprzeda¿ w z³;6552.466875868246;1206.9863328506992;6478.751826687884;8351.550124279745;7311.059465407801;751.7069647483565;4976.549409684547;9335.825918590406;4435.531297025307;7666.824689978772;1627.26141597775;7706.391252445745;7678.195485769123;3460.277131161176;2103.865270623678;6070.6426911912;3344.7801371315377;2519.498834997008;8808.271428666862;1108.300032544146;4292.398619665044;8573.730061595003;9801.56404774769;4535.941739122682;7289.205562894824;56.48276917853079;6650.036620474968;4668.625116787861;1608.1196948565168;4248.8385916574725;3189.283716668806
2009;1;16;Koszty w z³;477.4278076719518;1574.28829837995;4731.462168734426;7512.610813719078;9176.716374025653;5733.213951657718;1991.3901137968592;3407.4755143208126;3971.628089333957;2900.1261382251832;6703.456164020008;1673.7958006216913;6601.105205927191;8313.642234939305;8644.196268748978;3195.551935089781;9928.481281132574;4475.534015016768;3878.373622979423;4930.405444853047;7843.768662201208;123.30119650544647;1039.387047787267;6575.737257548322;4633.996396013959;1556.0006477731358;9042.605642164222;5977.869584364912;4931.522482491483;4261.639277680416;8459.714549200056
2007;6;5;Sprzeda¿ w z³;4426.29842798708;765.6855117456329;4249.411555981123;4728.9214960588215;3881.719341497365;3054.6137635919313;8025.398716898654;8796.450755575883;3673.2417868736134;4656.442488981514;1762.7922643859129;2882.536093677598;4534.238881011543;6609.67075972014;8093.063158123192;7814.160509392841;2934.0997235923273;3367.5613537226636;8020.004790495793;9527.219021386338;2058.927464165713;3236.936309807437;2184.4404381261097;6389.245978254044;8752.790723289798;3683.542890862881;1541.7835697335836;1770.9452572805828;8521.877557777074;4282.618250136185;2489.374496968252
2007;0;21;Produkcja w szt.;6255.4440241483;3599.300238209453;2924.652929738727;170.9530506289836;5742.502627791413;6759.7977718539805;806.3862477438988;2365.2366954592853;4378.256897398677;5688.230209459643;5117.006934901354;8155.551147566313;5412.521668662858;7589.862884478339;6031.966184562666;8668.880491870825;859.8567112327881;8009.264898706151;8733.996606939494;9417.077533818303;6360.749335722523;256.0656657074145;2427.951331033987;9218.417892416015;6495.878493842429;2291.9251779059377;3491.1275875268543;185.86611290441923;2891.4092517059476;1719.8916019472376;1488.6287047989233
2008;9;26;Koszty w z³;8153.63237637436;3074.8139082532675;3156.042752614554;2075.836515782659;4384.782035952043;7898.147025832928;5707.149896817157;3414.25531847655;3294.9641448712673;9300.557148774267;2708.446541298968;9369.415303345577;517.6266928702522;1827.8522855459123;1274.7338774412453;9353.74592990847;9071.18703355153;561.8564834489637;3936.0839448997153;2506.6407472926853;7203.67787716545;8971.378272259906;8345.588482569801;714.6892215994194;4186.083683277092;33.30075149569511;1858.5584379044994;4057.454882620809;187.4919311587042;5382.397868783717;2668.055123185422
2009;8;19;Zamówienia pó³produktów w kg;59.219077927056276;1627.3597452156087;6326.98765798684;7476.938931013485;5366.240810602405;7424.445970392057;8118.285766655805;888.0106163688606;493.02285504470575;1194.9088499858174;1801.2780477338142;2255.1520529381987;3600.611920824681;4345.065762385471;1349.2030687591705;5590.566408017889;5446.850445943107;7314.748778579277;5344.692837208848;9701.321445600384;5084.080274371351;3335.734728484049;7569.621447806375;9512.080179442857;9312.46627076702;909.8557682344743;5549.332577777391;5805.543825205534;5333.819081409931;5625.9978617297365;7223.6694183585505
2007;2;21;Koszty w z³;1638.5738983230424;3841.686930269168;9608.279910596955;3251.280274908508;3617.8138200979447;5532.871466202911;8523.535731976546;9771.72828759357;5074.720401173409;2894.908611929773;528.8673038423997;5160.987892288271;5554.796558079915;8527.22766253043;2949.2684710971894;9001.839044707856;5072.917762194153;1903.674552671769;3018.503112260222;4682.002233953414;1837.3811747952284;839.1331357707477;8303.46853708254;7198.961491083228;3978.7874148768897;5831.601448366792;208.25108977676086;8341.12430373466;9217.16229560082;9819.084745946493;7972.726710220155
2007;2;18;Zamówienia pó³produktów w kg;7513.09883321446;939.7931333231812;3344.725253475189;5142.085628919713;6185.103035068569;112.31085566387078;3693.615137851091;5990.98624278021;2396.1015535082765;7884.096927309024;3770.2618537790254;7504.296904574772;2560.1598572925423;5057.515583825481;6279.346660307363;3482.693433862606;7996.462376650663;184.49088851741791;5075.979801924526;3911.509306400679;2900.0992844453945;6084.065778268762;3837.0010330282034;8355.303623047337;238.31305893143195;7718.118263950641;4218.567288038635;299.9701079147077;2846.684902925266;7901.368411236367;2400.473476139922
2010;9;8;Sprzeda¿ w z³;6173.984855671404;7042.054223530227;9429.487760610746;816.3535510594422;2986.9764588937887;4692.271180771996;7786.704703142188;3275.7303613571253;7803.7778375882035;724.3951675141236;2503.110805878883;1552.69089836494;7905.4096421795;8248.977895466398;7972.07451344942;2257.228463485801;3335.871444706102;9868.890560113552;1613.4239044893707;7103.614269381211;3972.932095503209;3208.701173774746;6540.17251915042;1611.2815610638243;4258.153711280073;8305.328858245097;4527.456151722607;9194.968965571563;308.1369170476156;949.6353688987147;8229.296839350396
2009;10;22;Sprzeda¿ w z³;1988.176240091919;4859.721399614679;4136.383388496218;4155.072512219921;9717.71900276662;5426.075544871164;6428.879362862534;4594.485898229538;6405.890037977036;7425.554085665161;4932.694653838018;242.85464102263288;9502.653675248106;3333.4142760353193;8215.183364037899;9690.397681600507;7453.398335866669;9816.365507925295;668.3870619773003;2892.8208979984392;8018.611559076515;9041.519513380057;5237.073564080341;771.1157060758134;6113.789890929623;1411.7800267663972;7607.471914036433;7564.2441863178765;8090.054852160883;2783.3972157904063;5364.086833771988
2006;9;26;Koszty w z³;7104.356761133685;5780.06084619446;5468.3424900127075;8628.717602483348;5833.051723144192;2019.0468217344915;5814.012927051389;599.2745142016709;1880.216769815114;5723.5954666203515;5454.53766908212;7822.90698830142;9262.468831061678;1467.454582233655;6056.439278239619;7291.44209063172;7919.677258081516;9350.646479004921;2960.1964375856714;3087.807264451524;5164.250868939626;4224.951090539051;2968.077095695867;7830.985795923822;8361.666476481127;6177.257316063461;4349.688762582179;4349.939410892035;7809.8295164981;899.0167235238266;3311.1667644174668
2007;9;10;Koszty w z³;4037.8046414944592;4932.957266947999;9629.968294351056;1833.6162451476346;3586.329271961043;9481.040808198579;6062.260747929842;122.89462504863513;3143.335682240491;5242.672128489638;2810.642396169072;2480.439634738788;1039.4337893831907;2576.0549918781508;9994.585810836576;3995.0803230033193;7782.866182942476;1146.3793380317434;2239.1798778864836;2827.8242511600183;9810.564614526018;869.5502682517142;3087.8704241964074;4541.0003790998435;6032.071759890062;5838.066922972157;6842.6164437319;490.6384208026504;2892.951010828313;2680.77014112438;6668.437979297287
2010;4;17;Sprzeda¿ w z³;5265.414467761415;7288.089873233968;1790.152651323491;5338.089234286806;9971.005238808451;8949.252238686975;3036.243854511055;8.21913479765235;3575.5512804269383;9082.622461437826;8128.846098691739;9542.563574860485;5666.641901678619;6057.065393955429;6319.764882749592;6068.5987882743475;2615.64522987744;4726.264215615541;8961.410349632675;5978.087144551812;1112.2683552643653;7907.458240473676;7215.099197509613;4426.485969953127;5965.866183021946;8744.739684352338;7115.857963314219;4906.525669791855;562.4764512136893;580.7552920962289;4528.20936395302
2006;9;29;Zamówienia pó³produktów w kg;7718.461479778535;253.698523646787;5597.8750780645405;7426.653388332429;3030.6924803728307;2009.3188143144591;175.73188292666185;2504.036287651822;2351.035565413995;9390.74377417024;4795.192453275361;9187.520984672718;3378.8430352731502;2937.454061882212;6141.049239761361;5144.1307593111105;113.71580802678083;2553.5134514143433;3431.1948429281524;138.50203955140915;2297.287937024791;9233.023183997533;1125.0291592897145;3315.0387309418693;6734.098862897079;4563.7901883718005;575.9313359455554;6408.462196475204;7778.241550346412;7017.084871859045;6610.764290237044
2010;3;9;Zamówienia pó³produktów w kg;4345.2586912463275;6775.589417929794;2073.711117116217;6924.407749799684;3344.0385660192574;7120.425560880721;2425.193031575079;7072.656859238814;622.9459477935628;6784.98246096687;7461.21683535992;3607.0630950515115;6264.545747480191;4268.1691279493125;2656.2670290563815;8194.382079094192;1676.3141399847082;8078.539414364721;6900.842712934556;6237.339896095693;779.0334942121957;682.8219113825019;7212.767716837067;9393.878202306007;5670.906272212107;241.7087670956608;6486.3839091434675;4051.533589828149;2722.279389923918;9928.126017341647;8559.71709667459
2007;0;18;Sprzeda¿ w z³;8089.430386713045;715.7452850394764;5437.139848462785;9147.501303282239;9334.158116751612;5103.888145387422;4700.25954687541;424.5018469340844;1772.2537267931305;1182.2135302879767;4484.091502799398;333.99495008667014;56.724187520829084;4051.803739525859;3127.577852759241;813.5251464126103;7625.791927480256;2645.1425627639146;8853.715491468263;724.400469621802;1135.1205432786182;5978.963801309399;2985.030055694159;9465.405536099282;375.0099843577881;6857.478595055813;8422.617624783268;7992.4890259764825;5116.962111945231;2343.9177887519336;5677.8757821649015
2005;8;23;Zamówienia pó³produktów w kg;3234.916765825313;8217.8326785791;8371.40796307292;6481.429567973469;7541.279135606103;2263.5295324147874;9186.000522973647;9302.972404547783;8820.211934898161;9141.625303002977;1073.9933986676742;239.41068750582107;48.147793191565256;9707.713968479935;3595.351149045907;913.2840652787133;3395.247355755736;382.38017040985505;6130.019643092806;913.9702407895867;2714.0430284432705;7257.226876425146;7318.55433559143;8944.69568890659;7197.751684291938;7376.816904611203;8310.511310109734;1660.7485945807298;2092.3557384506885;8307.672216550209;1022.0807318046443
2009;9;27;Sprzeda¿ w z³;3959.323418280998;354.8008309154349;5559.064983927855;9871.4811898541;8215.280407102735;980.9309994542681;5369.054868207078;5903.265641174437;8291.588585592175;2560.7379188158584;3160.0703566431375;4730.06138924275;6668.808826726473;845.6661451538728;6058.1085040728285;3276.1758254278093;4971.212158750837;1589.0980011291279;7583.457923970454;8451.96217276731;3552.0492818482153;4659.516947253007;3605.237582175185;5374.93889451621;5153.189913262099;6358.3680922483145;3817.6052057607035;839.8283208085677;6932.65584375652;2168.2662228194995;86.81664477035223
2006;11;30;Zamówienia pó³produktów w kg;3802.275745652838;1796.1976842921024;3839.0206292498588;6132.373509142266;9887.534307808628;8950.025303997865;8770.996439522394;1034.19726572456;6219.048679950399;1941.1725595111561;2995.565251877121;8378.487082585625;4098.2563083785935;9956.86964188832;2582.9555576356565;5662.558960395503;6627.248581055277;4110.700936327631;1614.0310976712015;7848.52093845285;8295.408203601644;2706.0576702165517;1157.0779398856469;7374.122567450598;5765.244299417434;2361.64485332226;620.6982621259816;6491.874160867189;3502.749554404586;9789.38939509547;7750.20909905927
2006;8;8;Koszty w z³;5634.537843538396;7678.157366484103;6928.795011914566;9832.94101284829;3804.0637203522133;9466.028277734911;1601.9885024122993;2644.1194112692924;2892.8470745869095;7845.258477834413;4298.7874223267145;4865.480015879578;5657.138082928435;4711.047150094415;7971.140918523367;7653.931664614528;3587.826656361739;1316.1811183079096;5551.863960245178;2405.3024850543393;4096.357868141441;3112.190675082048;1014.3645927966415;9301.195376886895;7257.123622892653;2595.546244206791;3856.795435895719;1948.8008274887547;284.12269834705796;3983.6566306233003;17.528840838154647
2009;11;15;Sprzeda¿ w z³;7623.564579986269;3143.0569186418934;5586.385148524141;6268.8389252438155;2500.9042328599653;8836.892884095596;723.2109825903422;1250.4678324371278;3601.4301138215487;6216.741340604413;4380.6385330904;3376.4499836376626;2036.343910499816;1988.948027883649;5765.366783279321;4037.3149492087646;4843.172578490709;2355.7162902658115;3725.982963608231;4535.4393521626;3253.5187047870972;8446.622464285436;8619.352787559967;1885.717062443244;8352.255484933889;9946.40049767079;7231.445429842807;4692.531361782567;85.50046455688909;3220.569517193449;4449.1925277396385
2008;9;3;Sprzeda¿ w z³;9855.366850366378;4679.910558279525;7865.178433699347;240.2082060186461;3776.31292516684;1508.7179980760168;158.43320032697838;3101.413664023038;8811.583378066785;36.408629161235325;5720.305581249164;6213.67461749234;4479.047724411876;6078.108105484243;8036.308415465416;7901.822605507213;5355.334991620978;6867.817077004645;3437.342999286536;1462.6905993870698;7632.361292825222;3577.1214954970233;7837.371796804025;437.02931683052725;3147.1236464692875;94.47920774868001;7906.7914043249;5025.574029557003;2575.744099665923;4524.128434504158;37.52648981582452
2006;2;6;Koszty w z³;1163.494485667963;735.452555678634;1481.1170281144025;7999.721853641603;8663.616582234468;6594.833589289609;9855.452450649429;2009.2059252964411;7608.066965617997;4206.559295434925;1558.729339457031;3679.0470067504866;3048.8392525133168;7099.921600436508;5945.3214190479375;5145.644548777296;7466.49341720597;8182.080654390768;227.16544793292104;2135.7324425497227;5860.215748845014;1618.0280438668037;1453.2823989569554;6263.828077228176;325.4946724083296;9216.253219907527;6182.636882380753;76.50258783927222;4908.298163963935;3683.695180208214;6808.1576281061
2010;3;21;Produkcja w szt.;2607.3306398934715;3351.0222162337623;1698.150477364887;4018.5691622070917;445.4961816366565;1845.0393958676048;5348.2641576529395;4707.555489094068;9114.8577016407;381.02411187377896;2856.751274632906;7680.552903335008;6393.145375419798;3343.6099483257067;2152.559594623904;9446.87483751275;6220.764712266944;5500.768440046425;2584.641617656244;2372.950179815577;3763.465091134829;8393.86310709303;3789.0855166450488;9957.136284558841;2162.069866313151;2741.0087733289133;20.920808345559205;5470.896313214582;646.0832526934246;5575.97047134696;4690.899311407962
2009;8;10;Produkcja w szt.;9490.947404214343;3974.9628240693955;5621.092625280805;2781.33029491067;2924.224718970141;88.49646495955432;4519.909925337385;2262.7383752990913;6844.685941438043;3084.512124194253;6863.391300776416;6539.552389462928;2284.671723680096;4162.669146080978;648.5556982399354;9896.353544820435;6322.077382251259;8327.350439766871;5708.180534257525;4753.496948010941;1056.4881203579546;7663.909510529576;1781.1044114746433;897.7623358268517;165.8135055813903;6646.480377765536;702.4870696544316;4403.411203416776;402.12768592542415;422.4820427278053;1483.8664823315385
2009;8;5;Zamówienia pó³produktów w kg;3496.2968459100107;8359.913644343056;6430.428402267226;6633.673078602455;5507.7281105508355;4491.276805809782;4274.397630162903;9837.01135608202;1247.3275664806438;4072.0386378755725;51.59350830970855;2094.571167252717;5181.351586593471;847.9193235835114;7526.734706057678;1449.3818990217667;7534.213621563354;6687.901312744345;5813.569706951117;932.5030964166858;3173.0954780311904;8451.86095349356;5989.080703347786;4794.197320315172;2060.5255372104857;3483.736524539687;4761.037363933948;1903.8838181901474;4503.9843747153045;9188.301754525171;942.3711627907372
2010;11;2;Zamówienia pó³produktów w kg;7260.61677368075;403.17493740005705;1159.9696309352337;5377.467049182335;8001.3675718101995;54.18487407105377;3329.935161492513;9682.296987322874;984.356274827276;9467.132136718106;8067.616200213619;2593.1790916467344;298.1107633499036;2866.123601218612;6065.751363490721;2101.0591910734365;2478.6633538842407;3383.9074849521658;1950.401785296053;746.8792139610658;5642.535315244486;9339.188025487765;5196.5088872071165;2460.3432309058403;6671.640013861576;8880.57033769682;8118.964032538084;5632.899259386959;2585.6672046505746;4262.093955350051;2040.5667660084325
2006;5;22;Zamówienia pó³produktów w kg;8112.458145205198;2020.362558449712;6226.50367810228;1693.4789534292006;5703.478239366963;8135.769336653184;5176.828223475785;8641.583964196325;5703.257814643415;8193.053595288084;2259.2423110790237;8274.519212088746;7770.9598407078975;1932.0809876914614;2574.189515205736;9383.22172206355;7009.267259350052;3241.4762977021937;302.5458239722556;6964.4631930766345;6893.812065049643;1462.2125292624598;2143.8372722390973;9449.83102642785;3884.0179229607106;3658.577154976922;8818.472866685048;6528.096104459198;3406.824801014077;5616.833046186373;5873.306974400224
2007;6;2;Sprzeda¿ w z³;5939.101554693096;5093.664132376632;6374.852209127405;5581.22756467395;6632.441628043008;7904.198229459909;202.66824081788704;2708.202410479098;3101.0729384337387;9364.490175608322;9627.331942332114;5904.786715925355;9737.122012959944;9630.164795361301;3624.8502698514417;3116.2742818301504;3528.222716967033;9849.011480422218;1597.7450995663023;1352.320727839047;232.59116444150462;610.5268658063578;8281.669602684753;4694.939838226699;2564.3795064693054;7788.197425630309;304.78993130593767;6925.9551640244035;9227.504045864154;9566.332933605665;9571.136337015505
2007;2;9;Sprzeda¿ w z³;9957.870787088328;8643.144839674553;65.88820799464435;2958.2150374720873;8359.330462960414;5459.648192346862;702.022625989871;216.5904640004479;1428.2137206877321;3951.7914568543733;803.9103028951644;6881.821746700753;4815.603727606732;3249.904546054849;458.64890563528604;616.1228436951216;9117.601835428412;1407.2086150141783;6425.999694004351;4365.891569524734;4134.062242676681;4301.687148915031;1.5761632170496753;1136.139711402988;7102.974599130074;9642.223500784285;7746.826508708629;8767.414088079864;7568.2722124775455;9051.720489601987;7377.372725576468
2008;6;10;Sprzeda¿ w z³;5737.758855477634;5570.558872986539;7318.682376902197;8604.44317592647;8646.981098992104;9857.266359375239;5870.589509104939;614.0150723917681;1889.8812734320502;3720.731313331356;1978.403207443532;7901.877908905328;715.5258470633186;4268.865108221365;1800.8351280564905;3607.636506275016;2495.301489291343;9965.314029306954;8496.799894871026;2720.068794268674;5048.437921353789;5021.2403293959105;8194.641593225766;6941.169848027054;1195.5670986599887;1505.3889271048804;5194.9209150938295;6989.094318871091;7975.682698057965;9416.886287811605;7854.822627385583
2006;10;22;Sprzeda¿ w z³;7759.58570749134;4189.755807956427;440.7408049256478;1607.4888434826585;8404.916938100327;3828.902279013283;6851.847865477061;1564.534166798639;1302.6639184651533;9582.821362601493;9926.388907297456;7745.4461663508055;9126.697124692502;317.72501964423606;9300.78829362867;8665.991362909854;9128.359712027186;6346.637600569726;815.0012851900235;2421.8040785464846;1543.5123429672137;8575.367062011132;9902.455088878538;5251.801589073945;468.80003364138;8132.915973901257;6007.103345484762;7367.805775969739;9178.88801469548;1175.3531435933417;4281.567529677819
